checkpoint,curve,layer,value
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,4,0.06069330086449165
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,5,0.05313693902602193
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,6,0.04879373207182877
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,7,0.04313580316330161
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,8,0.040137241351104115
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,9,0.037782364650484804
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,10,0.03602723945168169
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,11,0.03371409972604935
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,12,0.03201392944123414
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,13,0.030075489275899873
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,14,0.02899875237919465
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,15,0.028046860441061645
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,16,0.02701774878852383
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,17,0.025819072825202745
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,18,0.025040913050548397
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,19,0.024355475185483817
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,20,0.02368355768935594
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,21,0.022725149356015367
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,22,0.021917065690726368
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,23,0.02101407170415042
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,24,0.020469656290527473
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,0,0.5
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,1,0.5681423611111112
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,2,0.6284722222222222
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,3,0.6623263888888888
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,4,0.6723090277777778
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,5,0.6666666666666666
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,6,0.6566840277777778
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,7,0.6519097222222222
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,8,0.6401909722222222
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,9,0.6310763888888888
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,10,0.6241319444444444
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,11,0.6124131944444444
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,12,0.6197916666666666
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,13,0.6176215277777778
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,14,0.6015625
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,15,0.5959201388888888
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,16,0.6015625
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,17,0.5959201388888888
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,18,0.5920138888888888
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,19,0.5846354166666666
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,20,0.5850694444444444
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,21,0.5924479166666666
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,22,0.5967881944444444
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,23,0.5889756944444444
venkycs--SmolLM2-1.7B-Instruct-Abliterated,auroc_by_layer,24,0.5659722222222222
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,0,
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,1,0.583421397692472
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,2,0.9415310052938637
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,3,1.133281848617776
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,4,1.19589400581519
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,5,1.1433965899498142
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,6,1.0802381987782996
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,7,1.0627417568804658
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,8,1.003846285509465
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,9,0.9639014214745704
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,10,0.9287066448974564
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,11,0.9019388778238927
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,12,0.8782275875528174
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,13,0.8448068093202005
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,14,0.8189964281157682
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,15,0.8031732413551618
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,16,0.7654815078624464
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,17,0.7393966154486425
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,18,0.7273182611087348
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,19,0.700669709110202
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,20,0.6897982103202834
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,21,0.6646102878625093
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,22,0.64161413507698
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,23,0.6270465959808553
venkycs--SmolLM2-1.7B-Instruct-Abliterated,cohen_by_layer,24,0.606031899525795
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,0,1.0060915105774455
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,1,1.0085212003559199
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,2,1.0270702587880745
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,3,0.9950882692095937
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,4,0.9884938237129512
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,5,1.0270637873422397
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,6,1.0155038145659034
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,7,1.058645489540296
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,8,1.0487306243835195
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,9,1.0514321138026317
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,10,1.0225566827067412
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,11,1.0356987395780894
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,12,1.0101600213559063
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,13,1.0110069375971464
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,14,1.015667278994319
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,15,1.0042911190971398
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,16,0.9883926656803532
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,17,0.9819019741917436
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,18,1.0038485827881714
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,19,0.9995752568328475
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,20,0.9969007314770187
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,21,0.9961821218285696
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,22,0.9884089886435125
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x2_wm_curve,23,0.9571516440279864
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,0,0.0
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,1,-0.07851878801981638
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,2,-0.21844637393951416
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,3,-0.16862229506174722
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,4,0.009462277094523075
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,5,0.14550462365150452
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,6,0.10046237707138062
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,7,-0.2937618891398112
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,8,0.09615137179692579
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,9,-0.021458019812901963
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,10,-0.08552231391270948
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,11,-0.11066250999768568
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,12,-0.1049500505129497
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,13,-0.0774198174476623
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,14,-0.10392582416534424
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,15,-0.0456811785697937
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,16,-0.029226640860239517
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,17,-0.01985388994216919
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,18,-0.051992595195770264
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,19,-0.06272848447163903
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,20,-0.05757220586140943
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,21,-0.0272331635157268
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,22,-0.0030589699745178223
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,23,-0.03162417809168505
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x8_drive_gap_curve,24,-0.02526863416035985
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,0,0.3415707844184764
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,1,1.3526060415441048
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,2,1.3604681697232097
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,3,1.3458799113814253
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,4,1.3523806591706358
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,5,1.35322776966729
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,6,1.3598508130499067
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,7,1.3558013100001873
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,8,1.362710863325425
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,9,1.3580501840524306
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,10,1.3552773192049186
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,11,1.3593615970111146
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,12,1.3625962175327213
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,13,1.3568384922576433
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,14,1.350078931785805
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,15,1.3569475851041106
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,16,1.3600346898522588
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,17,1.353319946469715
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,18,1.3599458367343842
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,19,1.355027567431989
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,20,1.3618180382319103
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,21,1.362582814918044
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,22,1.3623664168522258
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_scar_curve,23,1.3350301509847682
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,0,-189.16785622392032
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,1,-0.7987238087186751
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,2,0.6660938161834804
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,3,-2.0518900997318377
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,4,-0.8407155017410726
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,5,-0.68288770276971
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,6,0.5510721686976817
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,7,-0.20340337586146706
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,8,1.0839370567084996
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,9,0.21559136358656322
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,10,-0.3010297353802677
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,11,0.4599248025288001
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,12,1.0625770414622988
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,13,-0.010162714255988532
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,14,-1.2695575104456167
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,15,0.010162714255947163
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,16,0.5853308292995077
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,17,-0.6657139551884929
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,18,0.5687763277542124
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,19,-0.3475617672301392
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,20,0.9175920286013396
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,21,1.0600799585157974
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,22,1.0197621598760471
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_z_curve,23,-4.073342802223653
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,0,2.535684108734131
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,1,0.2507633566856384
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,2,0.25118380784988403
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,3,0.2647000551223755
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,4,0.26125749945640564
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,5,0.265291303396225
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,6,0.2614594101905823
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,7,0.2655278146266937
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,8,0.2628335654735565
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,9,0.27009913325309753
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,10,0.2675386369228363
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,11,0.2667880058288574
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,12,0.2650916278362274
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,13,0.2711624503135681
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,14,0.27772095799446106
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,15,0.277942031621933
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,16,0.2779531180858612
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,17,0.28738656640052795
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,18,0.28758135437965393
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,19,0.2964642643928528
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,20,0.2975965142250061
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,21,0.30122536420822144
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,22,0.30079352855682373
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_min_curve,23,0.3074609339237213
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,0,5.567573170064978
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,1,5.647680451668031
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,2,5.7604950744265935
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,3,5.869943798321639
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,4,5.88097624269019
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,5,5.983437832902694
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,6,5.98763185462108
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,7,6.0243657544817095
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,8,6.058870774819632
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,9,6.1598959253236245
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,10,6.062668599433772
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,11,6.102782578937228
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,12,6.109310939237659
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,13,6.166916128234024
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,14,6.218527889899496
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,15,6.322688890624593
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,16,6.368046708017051
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,17,6.48315507747573
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,18,6.587286634712911
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,19,6.714287272596195
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,20,6.846141611315493
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,21,6.941836060200534
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,22,6.92843114379246
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x10_sigma_mp_curve,23,6.649976231150294
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,0,0.5
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,1,0.62453125
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,2,0.60484375
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,3,0.61265625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,4,0.61671875
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,5,0.61140625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,6,0.623125
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,7,0.61890625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,8,0.6259375
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,9,0.631875
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,10,0.63015625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,11,0.62515625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,12,0.63375
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,13,0.62421875
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,14,0.6246875
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,15,0.6234375
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,16,0.63140625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,17,0.64078125
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,18,0.64375
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,19,0.6640625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,20,0.6784375
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,21,0.70015625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,22,0.72
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,23,0.86640625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,24,0.86671875
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,25,0.87296875
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,26,0.883125
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,27,0.88015625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,28,0.8925
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,29,0.88828125
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,30,0.8428125
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,31,0.8471875
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,32,0.85140625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,33,0.83265625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,34,0.80296875
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,35,0.78265625
CohenQu--Qwen3-4B-Base_HintGen-STaR.03.01_1e-6,R_auroc_by_layer,36,0.69625
Damien420--granite-3.2-2b-instruct-abliterated,R_auroc_by_layer,0,0.5
Damien420--granite-3.2-2b-instruct-abliterated,R_auroc_by_layer,1,0.58546875
Damien420--granite-3.2-2b-instruct-abliterated,R_auroc_by_layer,2,0.60453125
Damien420--granite-3.2-2b-instruct-abliterated,R_auroc_by_layer,3,0.6028125
Damien420--granite-3.2-2b-instruct-abliterated,R_auroc_by_layer,4,0.61484375
Damien420--granite-3.2-2b-instruct-abliterated,R_auroc_by_layer,5,0.62765625
