metric,READOUT_CLASS,BASELINE_ONLY,DESCRIPTIVE,pair,ckpt_a,ckpt_b,axis,layer,abs_cos,rotation,source_file,json_path
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,8,0.009104,0.990896,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[8]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,9,0.003287,0.996713,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[9]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,10,0.012578,0.987422,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[10]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,11,0.013814,0.986186,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[11]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,12,0.021669,0.978331,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[12]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,13,0.021905,0.978095,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[13]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,14,0.034925,0.965075,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[14]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,15,0.023819,0.976181,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[15]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,16,0.024171,0.975829,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[16]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,17,0.008772,0.991228,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[17]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,18,0.009107,0.990893,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[18]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,19,0.009751,0.990249,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[19]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,20,0.007329,0.992671,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[20]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,21,0.009787,0.990213,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[21]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,22,0.000184,0.999816,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[22]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,23,0.006961,0.993039,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[23]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,24,0.002217,0.997783,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[24]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,25,0.002233,0.997767,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[25]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,26,0.003605,0.996395,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[26]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,27,0.004361,0.995639,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[27]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,28,0.015457,0.984543,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[28]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,29,0.009615,0.990385,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[29]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,30,0.016561,0.983439,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[30]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,31,0.014363,0.985637,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[31]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,32,0.013359,0.986641,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[32]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,33,0.007922,0.992078,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[33]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,34,0.003637,0.996363,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[34]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,35,0.004064,0.995936,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[35]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,36,0.012986,0.987014,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[36]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,AT_BAND,0.013206,0.986794,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.at_band
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,0,0.0,1.0,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[0]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,1,0.026367,0.973633,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[1]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,2,0.021744,0.978256,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[2]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,3,0.026099,0.973901,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[3]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,4,0.05197,0.94803,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[4]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,5,0.037431,0.962569,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[5]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,6,0.016858,0.983142,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[6]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,7,0.006283,0.993717,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[7]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,8,0.008382,0.991618,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[8]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,9,0.011251,0.988749,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[9]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,10,0.023118,0.976882,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[10]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,11,0.00096,0.99904,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[11]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,12,0.015184,0.984816,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[12]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,13,0.004181,0.995819,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[13]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,14,0.053717,0.946283,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[14]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,15,0.042278,0.957722,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[15]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,16,0.00439,0.99561,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[16]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,17,0.001295,0.998705,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[17]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,18,0.003016,0.996984,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[18]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,19,0.007683,0.992317,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[19]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,20,0.003336,0.996664,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[20]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,21,0.003116,0.996884,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[21]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,22,2.2e-05,0.999978,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[22]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,23,0.000183,0.999817,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[23]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,24,0.029833,0.970167,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[24]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,25,0.026178,0.973822,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[25]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,26,0.018403,0.981597,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[26]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,27,0.033144,0.966856,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[27]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,28,0.042836,0.957164,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[28]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,29,0.033651,0.966349,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[29]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,30,0.030913,0.969087,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[30]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,31,0.026657,0.973343,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[31]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,32,0.006285,0.993715,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[32]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,33,0.002078,0.997922,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[33]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,34,0.005147,0.994853,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[34]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,35,0.001042,0.998958,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[35]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_ablit,36,0.011865,0.988135,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_ablit.per_layer_abs[36]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,AT_BAND,0.013167,0.986833,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.at_band
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,0,0.035577,0.964423,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[0]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,1,0.013225,0.986775,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[1]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,2,0.006187,0.993813,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[2]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,3,0.004799,0.995201,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[3]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,4,0.023141,0.976859,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[4]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,5,0.003523,0.996477,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[5]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,6,0.004005,0.995995,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[6]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,7,0.005016,0.994984,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[7]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,8,0.00913,0.99087,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[8]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,9,0.003538,0.996462,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[9]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,10,0.012576,0.987424,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[10]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,11,0.013307,0.986693,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[11]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,12,0.02021,0.97979,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[12]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,13,0.019848,0.980152,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[13]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,14,0.033931,0.966069,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[14]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,15,0.021665,0.978335,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[15]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,16,0.020694,0.979306,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[16]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,17,0.006125,0.993875,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[17]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,18,0.006603,0.993397,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[18]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,19,0.005342,0.994658,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[19]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,20,0.009219,0.990781,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[20]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,21,0.012297,0.987703,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[21]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,22,0.002626,0.997374,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[22]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,23,0.007091,0.992909,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[23]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,24,0.002714,0.997286,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[24]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,25,0.004818,0.995182,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[25]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,26,1e-06,0.999999,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[26]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,27,0.003732,0.996268,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[27]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,28,0.01751,0.98249,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[28]
M3c,activation,False,True,Qwen3-4B-abliterated||RandInit-4B,Qwen3-4B-abliterated,RandInit-4B,r_content,29,0.012526,0.987474,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-abliterated||RandInit-4B.r_content.per_layer_abs[29]
